id,viewCount,likeCount,commentCount,concertType,artist,concertNumber,age,accessDate,durationSeconds,durationMinutes,caption,artistFollower,month,year,season
niHNuc0uxIE,137621,2723,68,N,Soweto Gospel Choir,1,4785,2025-07-21,798,13.3,false,26900,4,2012,spring
yCCOq36BMe0,161837,3363,127,N,Spanglish Fly,1,1976,2025-07-21,812,13.53,false,10900,1,2020,winter
YiBVIG9n-d8,238433,5470,408,N,Sparks,1,689,2025-07-21,993,16.55,false,101000,7,2023,summer
v-nHyMFnSmI,146488,1809,108,N,Speedy Ortiz,1,645,2025-07-21,1028,17.13,false,78600,8,2023,summer
_76wT1NMgUY,1519541,50599,1927,H,Spillage Village,1,1687,2025-07-21,1042,17.37,false,118000,10,2020,autumn
sefX1Ievnog,162486,1284,96,N,Spirit Family Reunion,1,4616,2025-07-21,743,12.38,false,163,10,2012,autumn
V9h3pk2Nc0Q,219715,3267,324,N,Squirrel Flower,1,450,2025-07-21,1122,18.7,false,110000,3,2024,spring
QLRxO9AmNNo,8844389,145372,13954,N,SsingSsing,1,2808,2025-07-21,902,15.03,false,1610,9,2017,autumn
6vpXX5BjltM,9186137,90243,3971,N,St. Paul And The Broken Bones,1,3834,2025-07-21,831,13.85,false,45000,12,2014,winter
BfYJt1O8ZjY,1321222,24445,983,N,St. Vincent,1,2685,2025-07-21,728,12.13,false,261000,1,2018,winter
Dz3ajUhTwXQ,111764,1480,77,N,Stars,1,5237,2025-07-21,605,10.08,false,22700000,2,2011,winter
pbSvaHuDYKA,522121,15466,552,N,Stella Donnelly,1,2320,2025-07-21,624,10.4,false,22600,1,2019,winter
99raT9A1LW8,393226,5284,404,N,Stereophonic,1,178,2025-07-21,1286,21.43,false,27500,12,2024,winter
onxGMaIDxi0,883457,5571,475,N,Steve Earle,1,5156,2025-07-21,840,14,false,352000,4,2011,spring
2bMVMjOMRkU,213021,1676,98,N,Steve Gunn,1,4294,2025-07-21,1170,19.5,false,1940,9,2013,autumn
YvKVs-q1oZU,186120,2489,195,N,Steve Kimock,1,3308,2025-07-21,962,16.03,false,4460,5,2016,spring
ZyHipL45pwM,4842036,74872,2702,N,Steve Martin and the Steep Canyon Rangers,1,2804,2025-07-21,963,16.05,false,56000,10,2017,autumn
Kmhba4QoH3s,64410,590,33,N,Stile Antico,1,5338,2025-07-21,1089,18.15,false,51100,10,2010,autumn
87_1W4P1F2A,1824452,38185,1348,H,Sting,1,1537,2025-07-21,741,12.35,false,2280000,3,2021,spring
bdneye4pzMw,83157207,687729,12582,N,Sting And Shaggy,1,2151,2025-07-21,876,14.6,false,3180000,7,2019,summer
6I7u1bcE_MM,197549,3669,128,N,Strand Of Oaks,1,3640,2025-07-21,1008,16.8,false,5870,6,2015,summer
6dkDepLX0rk,15617954,363160,7878,N,Stromae,1,914,2025-07-21,975,16.25,true,7680000,12,2022,winter
w5cMqD0WqYE,8914839,54968,2444,N,Sturgill Simpson,1,3930,2025-07-21,888,14.8,false,294000,9,2014,autumn
fFUbOnT2gCg,880667,24617,710,N,Sudan Archives,1,1803,2025-07-21,739,12.32,false,24800,6,2020,summer
fvqhf7X7vLA,40366,941,78,H,Suistamon Sähkö,1,1226,2025-07-21,946,15.77,true,1410,1,2022,winter
xnS2tbgcTc0,19649763,306906,8149,N,Summer Walker,1,2051,2025-07-21,888,14.8,false,2730000,10,2019,autumn
H1ToFXHW5pg,476940,9856,558,N,Sun Ra Arkestra,1,3866,2025-07-21,1215,20.25,false,12300,11,2014,autumn
zIYIn7yTtTo,139332,3416,123,N,Sunny Jain's Wild Wild East,1,511,2025-07-21,1431,23.85,true,5290,1,2024,winter
KhxIBgJTOVI,148194,5069,295,N,Sunny War,1,2025,2025-07-21,986,16.43,false,6560,11,2019,autumn
NRE_qJfFMxA,34800,129,12,N,Super XX Man,1,5904,2025-07-21,926,15.43,false,1190000,4,2009,spring
Pvw42EIZxLU,110334,1093,55,N,Superchunk,1,4260,2025-07-21,943,15.72,false,1730,10,2013,autumn
2K49QKVR0p0,4196217,88620,4181,N,Superorganism,1,2592,2025-07-21,610,10.17,false,152000,5,2018,spring
7WiGD2vOqDk,491616,25849,1291,H,Susana Baca,1,975,2025-07-21,989,16.48,true,27400,10,2022,autumn
AndEMO__p2U,5033068,75089,3508,N,Suzanne Vega,1,4134,2025-07-21,1101,18.35,false,204000,2,2014,winter
M1mg0yLDzvU,770715,23856,647,H,Svaneborg Kardyb,1,1108,2025-07-21,1146,19.1,false,191000,5,2022,spring
Dj5Y5VwhfHs,1148775,29430,1057,N,Sweeney Todd,1,532,2025-07-21,1453,24.22,false,1,12,2023,winter
57H4UBO6B5k,105798,2529,127,N,Sylo,1,221,2025-07-21,1095,18.25,false,6170000,10,2024,autumn
mhyD2qchkEw,4082654,47350,2006,N,Sylvan Esso,1,3721,2025-07-21,1036,17.27,false,74600,3,2015,spring
1ZJ9ynWJY78,1579158,27585,1046,H,Sylvan Esso,2,1842,2025-07-21,789,13.15,false,74700,5,2020,spring
RKblHbJE1jI,384922,13047,573,N,Symba,1,952,2025-07-21,1100,18.33,false,5e+06,10,2022,autumn
CIjXUg1s5gc,30067217,340333,15626,N,T-Pain,1,3873,2025-07-21,828,13.8,false,3660000,10,2014,autumn
0Oob3oFJ0Ec,1673254,25650,1376,N,T.I.,1,2468,2025-07-21,522,8.7,false,4600000,9,2018,autumn
gUaAOpVvbVY,157481,6602,632,H,TH1RT3EN,1,1600,2025-07-21,1050,17.5,false,4730,1,2021,winter
zi_jOYpeCEM,590551,21069,1250,N,TV On The Radio,1,191,2025-07-21,1409,23.48,false,219000,11,2024,autumn
eXs09v4vzio,223873,5198,200,N,Ta-ku & Wafia,1,3126,2025-07-21,684,11.4,false,65500,11,2016,autumn
tXUCJKto68Q,1683908,47596,1702,N,Taimane,1,1911,2025-07-21,1035,17.25,false,227000,3,2020,spring
c_RLDyJRWaI,152645,709,71,N,Taken By Trees,1,4572,2025-07-21,412,6.87,false,1730,11,2012,autumn
JLRTleMY_mc,3823353,26718,1836,N,Tallest Man on Earth,1,5744,2025-07-21,718,11.97,false,58500,9,2009,autumn
C24hUt18RWY,6570408,146568,4448,H,Tame Impala,1,1747,2025-07-21,982,16.37,false,2880000,8,2020,summer
B20In-v-nDs,488860,19220,801,N,Tamela Mann,1,837,2025-07-21,1288,21.47,false,628000,2,2023,winter
nu5p2DMQGIk,1032250,41621,1451,N,Tamino,1,2137,2025-07-21,828,13.8,false,301000,7,2019,summer
nmBxJ2VcUk0,4274385,100932,7547,N,Tank,1,723,2025-07-21,1098,18.3,false,1180000,6,2023,summer
QKzobTCIRDw,14806701,256727,12162,N,Tank And The Bangas,1,3000,2025-07-21,1429,23.82,false,113000,3,2017,spring
bvQnLyjDuEg,92912,4246,266,H,"Tarriona ""Tank"" Ball",1,1897,2025-07-21,879,14.65,false,2960,3,2020,spring
GVDJ8O3lPBA,25202130,391291,13900,N,Tash Sultana,1,2975,2025-07-21,1538,25.63,false,1300000,4,2017,spring
dKjvdOzPi7o,1099088,37691,1729,N,Tasha Cobbs Leonard,1,2167,2025-07-21,1017,16.95,false,3050000,7,2019,summer
FvVnP8G6ITs,27450002,503479,19747,N,Taylor Swift,1,2048,2025-07-21,1739,28.98,false,61200000,10,2019,autumn
Y-9ZQCS3Pb0,2739525,51010,3101,N,Tech N9ne Feat. Krizz Kaliko,1,2466,2025-07-21,861,14.35,false,488000,9,2018,autumn
BbP1AzDf7T0,78222,913,169,N,Ted Leo,1,2734,2025-07-21,811,13.52,false,1660,12,2017,winter
A4CnP6RPugo,53949,637,46,N,Teddy Abrams,1,3476,2025-07-21,1109,18.48,false,595,11,2015,autumn
RRipadkd6wk,9142538,88688,4951,N,Tedeschi Trucks Band,1,3360,2025-07-21,1046,17.43,false,2e+05,3,2016,spring
iQTErSrzC64,785762,36423,4086,N,Teedra Moses,1,193,2025-07-21,1309,21.82,false,27600,11,2024,autumn
1djpZqRRA7U,1073138,14902,711,N,Tegan And Sara,1,3112,2025-07-21,1056,17.6,false,310000,11,2016,autumn
ZRAHI8x3S28,21672,244,18,N,Telekinesis,1,5737,2025-07-21,717,11.95,false,121000,9,2009,autumn
yXI7NP7TDCw,4803183,100994,3588,H,Tems,1,1310,2025-07-21,1240,20.67,false,1200000,11,2021,autumn
YleSYAEYdrg,5275574,146706,6286,N,Tems,2,368,2025-07-21,1222,20.37,false,1200000,6,2024,summer
hNw5kna518E,265317,4313,183,N,Terence Blanchard,1,3591,2025-07-21,1784,29.73,false,14100,8,2015,summer
qreeSgvYH3M,209860,4602,229,N,Terri Lyne Carrington + Social Science,1,1913,2025-07-21,1061,17.68,false,7150,3,2020,spring
QXXc25vtuxk,562127,5283,531,N,Thao Nguyen,1,5904,2025-07-21,1085,18.08,false,2800,4,2009,spring
2ooC7TOr5m0,155878,3006,147,H,Thao Nguyen,2,1774,2025-07-21,1253,20.88,false,2800,7,2020,summer
5bIlkpQRyTM,3649678,64100,1452,N,The 1975,1,4287,2025-07-21,651,10.85,false,3500000,9,2013,autumn
C3Y_thL0juU,258126,6420,303,N,The A's,1,918,2025-07-21,1079,17.98,false,1360,12,2022,winter
FNqYFLEt46Y,69227,1809,96,S,The Antlers,1,1846,2025-07-21,1205,20.08,false,17700,5,2020,spring
4W0f7FmcJyg,1005262,12202,502,N,The Arcs,1,3420,2025-07-21,733,12.22,false,24300,1,2016,winter
-T6b-obgmlc,97975,2004,93,N,"The Artists From The ""Take Me to the River"" Tour",1,2692,2025-07-21,938,15.63,false,405000,1,2018,winter
abQRt6p8T7g,6399793,32323,2339,N,The Avett Brothers,1,5825,2025-07-21,956,15.93,false,199000,6,2009,summer
TcGJtLNZxYE,61819,779,50,H,The Bad Ends,1,805,2025-07-21,1072,17.87,false,109,3,2023,spring
sWlclUJhJx8,345990,6023,229,N,The Band's Visit,1,2570,2025-07-21,1101,18.35,false,1840,5,2018,spring
PbM82phaaeg,204310,5905,377,N,The Baylor Project,1,226,2025-07-21,1612,26.87,false,7240,10,2024,autumn
vt0J3IEYkIg,439027,13371,772,N,The Beths,1,801,2025-07-21,1307,21.78,false,40900,3,2023,spring
T-h4_t_wE4Y,184034,2491,135,N,The Black Angels,1,5107,2025-07-21,834,13.9,false,45400,6,2011,summer
d0GoWhQgxyQ,2420576,39844,2282,N,The Black Crowes,1,1894,2025-07-21,1116,18.6,false,275000,3,2020,spring
Yu80GEBrYq4,125338,3402,185,S,The Blind Boys of Alabama,1,1699,2025-07-21,970,16.17,false,11100,10,2020,autumn
nivz7x_TMK4,184823,1957,143,N,The Both,1,4078,2025-07-21,982,16.37,false,411,4,2014,spring
LAAY4eSmSZs,179187,2476,133,N,The Bots,1,3888,2025-07-21,708,11.8,false,6e+06,10,2014,autumn
CHMZW9kLpg0,1105901,21271,1303,N,The Breeders,1,2601,2025-07-21,680,11.33,false,72300,4,2018,spring
ucV-erYqy8U,85548,1511,53,N,The Calidore String Quartet,1,2229,2025-07-21,1133,18.88,false,466,4,2019,spring
X1bx9_TL20A,877022,44649,1589,N,The Cast of Buena Vista Social Club,1,10,2025-07-21,1231,20.52,true,139000,5,2025,spring
HamYmjllE6A,2067017,26428,1221,N,The Civil Wars,1,5093,2025-07-21,699,11.65,false,235000,6,2011,summer
gpfpYTmohAk,870559,25134,1308,N,The Comet Is Coming,1,1997,2025-07-21,1153,19.22,false,34200,12,2019,winter
hxsJvKYyVyg,24560908,344749,19145,N,The Cranberries,1,4844,2025-07-21,1172,19.53,false,1310000,3,2012,spring
pJSv2hoH5ro,62299,754,56,N,The Creole Choir Of Cuba,1,4861,2025-07-21,720,12,false,25100,2,2012,winter
-vwiDF8pD1c,91669,1540,97,N,The Crossing,1,956,2025-07-21,904,15.07,false,9360,10,2022,autumn
5KmvqS56jSU,219937,5422,362,N,The Crossrhodes,1,2667,2025-07-21,1156,19.27,false,668,2,2018,winter
VHdsoNewFdU,1838249,13348,647,N,The Decemberists,1,5098,2025-07-21,816,13.6,false,75800,6,2011,summer
HnffuUtUkAA,108348,1131,57,N,The Dismemberment Plan,1,4203,2025-07-21,766,12.77,false,6420,12,2013,winter
3OTnUlUox-U,1218849,14961,509,N,The Family Crest,1,3959,2025-07-21,1097,18.28,false,13800,8,2014,summer
MkKYLILiSDo,573864,17511,894,H,The Flaming Lips,1,1701,2025-07-21,1168,19.47,false,131000,10,2020,autumn
Bnq9rz8SHC0,332821,7327,492,N,The Foreign Exchange,1,3987,2025-07-21,1166,19.43,false,9660,7,2014,summer
y1VKZUg8XZA,5048247,104355,2996,N,"The Free Nationals Feat. Anderson .Paak, Chronixx & India Shawn",1,1866,2025-07-21,1132,18.87,false,939000,4,2020,spring
pc8U2VP92Vg,2562613,39331,1757,N,The Front Bottoms,1,4309,2025-07-21,939,15.65,false,181000,8,2013,summer
DXDwkzM7eMw,250159,8113,529,S,The Ghost Of A Saber Tooth Tiger,1,1734,2025-07-21,1086,18.1,false,3190,9,2020,autumn
0luknWYSQNA,54309,2640,118,H,The Good Ones,1,1711,2025-07-21,213,3.55,false,1560,9,2020,autumn
l_P4UjbkSJk,221643,10109,508,N,The Good Ones,2,506,2025-07-21,1279,21.32,true,1560,1,2024,winter
7NBTwmjqUrY,214820,1895,173,N,The Haden Triplets,1,4085,2025-07-21,887,14.78,false,516,3,2014,spring
gtnY_HxqCJQ,167889,1541,128,N,The Heligoats,1,5258,2025-07-21,1178,19.63,false,551,1,2011,winter
U0S-FysDePE,112961,1434,60,H,The Hold Steady,1,1464,2025-07-21,1170,19.5,false,7380,6,2021,summer
9knSWR3chAI,84155,947,52,N,The Holmes Brothers,1,5401,2025-07-21,747,12.45,false,923,8,2010,summer
_RT5tZtCAD0,230286,5029,285,N,The Innocence Mission,1,2375,2025-07-21,750,12.5,false,9990,12,2018,winter
F6j49uzPugA,4211996,84472,2231,N,The Internet,1,3538,2025-07-21,665,11.08,false,913000,9,2015,autumn
uQvdcfosF5A,5177182,103050,4968,H,The Isley Brothers,1,1388,2025-07-21,774,12.9,false,1170000,8,2021,summer
h3gwRr_54cE,846544,17604,502,S,The Japanese House,1,505,2025-07-21,1005,16.75,false,149000,1,2024,winter
Q5XmnmEyaKQ,386948,3963,271,N,The Jayhawks,1,3224,2025-07-21,926,15.43,false,11300,8,2016,summer
38AYaRYfLqQ,208055,3999,294,N,The King's Singers,1,2503,2025-07-21,1063,17.72,false,114000,7,2018,summer
w4AC_-MoqMM,150082,1151,46,N,The Klezmatics,1,4995,2025-07-21,838,13.97,false,2160,10,2011,autumn
yUBvP_Rj-SY,2689888,107835,9615,N,The LOX,1,308,2025-07-21,1065,17.75,false,228000,8,2024,summer
3hYxLywvjms,141265,1903,129,N,The LeeVees,1,547,2025-07-21,1061,17.68,false,877,12,2023,winter
AzDZywUp-mQ,351562,7298,462,N,The Lemon Twigs,1,2690,2025-07-21,653,10.88,false,62400,1,2018,winter
USdiumz1ZFM,645833,21058,1006,H,The Linda Lindas,1,1152,2025-07-21,892,14.87,true,60600,4,2022,spring
cx67TnQrqcg,4118067,146021,3801,N,The Lion King,1,938,2025-07-21,1155,19.25,false,1,11,2022,autumn
zJyf5NqiMNE,615938,9844,341,N,The Lone Bellow,1,4477,2025-07-21,954,15.9,false,18700,3,2013,spring
ysdjtyV_DuY,8010964,96681,2169,N,The Lumineers,1,1880,2025-07-21,1480,24.67,false,2440000,4,2020,spring
wnFQn7GD1rg,359281,12279,705,N,The Magnetic Fields,1,198,2025-07-21,1163,19.38,false,26800,11,2024,autumn
I067BonnW48,3818656,159796,3137,N,The Marías,1,240,2025-07-21,1177,19.62,true,1090000,10,2024,autumn
M6Rh-CzEo24,763952,12172,706,N,The Mavericks,1,907,2025-07-21,897,14.95,true,230000,12,2022,winter
86LSRQUrCjw,150338,3022,217,N,The Messthetics,1,2536,2025-07-21,980,16.33,false,3840,6,2018,summer
1PYNStp9jY0,421898,9642,474,N,The Midnight Hour,1,2508,2025-07-21,880,14.67,false,9470,7,2018,summer
fp0xjVzmKxY,1947902,21306,1165,N,The Milk Carton Kids,1,4707,2025-07-21,952,15.87,false,18700,7,2012,summer
y5mhIHW-bL4,261402,5577,236,S,The Mountain Goats,1,1888,2025-07-21,765,12.75,false,56300,4,2020,spring
h7PsGipAraQ,151044,4023,397,N,The MusicTapes,1,4909,2025-07-21,1572,26.2,false,72000,12,2011,winter
hGCQo2RFNxg,88708,805,41,N,The Mynabirds,1,5447,2025-07-21,770,12.83,false,480,7,2010,summer
TdFCD3oXMZo,6150676,46217,1343,N,The National,1,4379,2025-07-21,1098,18.3,false,2020000,6,2013,summer
BOb3Crrlfh0,107096,3152,69,N,The Nels Cline Singers,1,5386,2025-07-21,1205,20.08,false,4050,9,2010,autumn
rwvCEWWWt7Q,3319693,50852,1434,N,The Oh Hellos,1,3468,2025-07-21,998,16.63,false,242000,12,2015,winter
hJykCRucbBM,276446,4581,187,N,The Oh Hellos,2,3091,2025-07-21,873,14.55,false,242000,12,2016,winter
GP3jS_gFs-g,1224959,28374,1018,N,The Pedrito Martinez Group,1,2291,2025-07-21,902,15.03,false,8920,2,2019,winter
GkUY-aVuNQo,159552,4635,356,N,The Perceptionists,1,2779,2025-07-21,1255,20.92,false,3020,10,2017,autumn
sKHswNFsRww,1690684,50707,2118,S,"The Philharmonik, 2024 Tiny Desk Contest Winner",1,373,2025-07-21,1266,21.1,false,13200,5,2024,spring
6D5r_7UW8eA,147455,1480,109,N,The Polyphonic Spree,1,4550,2025-07-21,660,11,false,6400,12,2012,winter
ans3p-jnuyo,25278,361,0,H,The Pop Ups,1,1870,2025-07-21,868,14.47,false,228000,4,2020,spring
PtlDvF6f1sQ,324873,3678,213,N,The Prettiots,1,3644,2025-07-21,573,9.55,false,1350,6,2015,summer
uJ3Pusp6R_s,1333812,29052,1300,N,The Red Clay Strays,1,140,2025-07-21,1342,22.37,false,256000,1,2025,winter
qKiZB_ltXM0,13570,105,20,N,The Red River,1,5258,2025-07-21,776,12.93,false,133,1,2011,winter
o0Y3feR_WTw,94761,603,51,S,The Rock Bottom Remainders,1,1818,2025-07-21,375,6.25,false,1000,6,2020,summer
eB4oFu4BtQ8,17708546,232278,7460,N,The Roots feat. Bilal,1,2768,2025-07-21,724,12.07,false,16700,11,2017,autumn
NsEQbJGZcbM,208875,3688,134,N,The Secret Sisters,1,3182,2025-07-21,786,13.1,false,12100,9,2016,autumn
Tid0nlwfvAI,514645,8297,383,N,The Shins,1,2860,2025-07-21,616,10.27,false,128000,8,2017,summer
Zm1VIGNmPxI,3187847,82615,3543,N,The Smile,1,885,2025-07-21,894,14.9,false,176000,1,2023,winter
tCwDzyLidAw,325457,8527,376,H,The Staves,1,1374,2025-07-21,1064,17.73,false,69200,9,2021,autumn
LNFfrhXxJDQ,167656,3338,152,N,The Staves,2,379,2025-07-21,1196,19.93,false,69200,5,2024,spring
RM3hj-6F1pk,374979,6733,329,N,The Suffers,1,3510,2025-07-21,1070,17.83,false,8000,10,2015,autumn
crS5ti-Py7Q,1233269,10317,625,N,The Swell Season,1,5777,2025-07-21,2038,33.97,false,5070,8,2009,summer
3WWdzDr4f0Q,631027,9341,610,N,The Tallest Man On Earth,1,2093,2025-07-21,800,13.33,false,58500,9,2019,autumn
nHAPJaeacGE,224632,4194,172,N,The Walkmen,1,4627,2025-07-21,812,13.53,false,10700,10,2012,autumn
SKJ5JyuP7WY,2327194,32724,1678,H,The War On Drugs,1,1313,2025-07-21,1366,22.77,false,175000,11,2021,autumn
6uXG6bReqXY,143261,2219,149,N,The Weather Station,1,2699,2025-07-21,757,12.62,false,9110,1,2018,winter
p6Fj-Uq6Q4s,141998,3283,158,H,The Weather Station,2,1417,2025-07-21,1080,18,false,9120,7,2021,summer
69QYjqkAIwI,90420,3107,52,N,The Westerlies,1,3131,2025-07-21,655,10.92,false,6620,11,2016,autumn
0TiEO149Ydc,3050720,30848,863,N,The Wild Reeds,1,3486,2025-07-21,900,15,false,5880,11,2015,autumn
XDNyVy-wGuY,527184,22703,1619,N,The Wiz,1,329,2025-07-21,1223,20.38,false,4670,7,2024,summer
NrpX8HgQxOw,146265,4235,182,N,The Zombies,1,4623,2025-07-21,953,15.88,false,827000,10,2012,autumn
3-03z36Is6M,2249972,29376,753,N,The xx,1,4498,2025-07-21,421,7.02,false,1090000,2,2013,winter
7bEu7Q-dLXk,579817,11146,1087,N,The-Dream,1,2100,2025-07-21,839,13.98,false,32900000,9,2019,autumn
-4J-f5lkCLo,3007563,98905,2514,N,Thee Sacred Souls,1,490,2025-07-21,1233,20.55,false,118000,2,2024,winter
lsg1BCISPNU,901234,27428,881,H,Thee Sinseers,1,1131,2025-07-21,959,15.98,false,22000,5,2022,spring
kbvIoW5-b8E,230538,6484,215,N,Theo Croker,1,840,2025-07-21,1097,18.28,false,8120,2,2023,winter
yNG0ZoWjrJM,114217,2229,97,N,Theodore,1,2234,2025-07-21,1110,18.5,false,2930000,4,2019,spring
52tp2B4YR_c,411720,8141,476,N,They Might Be Giants,1,5062,2025-07-21,594,9.9,false,184000,7,2011,summer
9QT_A0HHjUA,174426,4060,209,N,Third Coast Percussion,1,2558,2025-07-21,984,16.4,false,91700,6,2018,summer
bFl_sP231wY,862628,21207,2078,N,Third Eye Blind,1,85,2025-07-21,1427,23.78,false,153000,3,2025,spring
XMafp_ykmVk,199886,3657,277,N,This Is The Kit,1,2723,2025-07-21,729,12.15,false,63800,12,2017,winter
IUVYgCwpv7Y,152891,3009,285,N,Thou,1,2215,2025-07-21,915,15.25,false,7190,5,2019,spring
zhVgbZdMdb0,11001304,185957,5795,N,Thundercat,1,2781,2025-07-21,637,10.62,false,331000,10,2017,autumn
lzYBAe-Af-Y,392269,14729,568,H,Tiana Major9,1,1673,2025-07-21,942,15.7,false,74600,11,2020,autumn
uRG6IWYVazM,404246,18611,1165,N,Tierra Whack,1,364,2025-07-21,1230,20.5,false,304000,6,2024,summer
OX-gMWH9qTQ,536430,9623,455,N,Tigers Jaw,1,2902,2025-07-21,662,11.03,false,18600,6,2017,summer
PSgPYBn4yyE,230794,10068,400,H,Tigran Hamasyan,1,1668,2025-07-21,1097,18.28,false,95700,11,2020,autumn
d4f9X-SC_xk,64008,792,101,N,Tim Darcy,1,2937,2025-07-21,798,13.3,false,50,5,2017,spring
cSl4AZNwI94,454046,6327,231,N,Timber Timbre,1,4043,2025-07-21,919,15.32,false,6810,5,2014,spring
34bgjdQRjIM,147510,1729,67,N,Time For Three,1,4323,2025-07-21,788,13.13,false,12800,8,2013,summer
5Zw0K4SlqHQ,129307,4055,157,N,Timo Andres,1,485,2025-07-21,870,14.5,false,1560000,2,2024,winter
IdbBmqOUPlY,314332,4446,190,N,Tinariwen,1,4901,2025-07-21,1188,19.8,false,287000,1,2012,winter
1IJjriRrOKg,815043,30747,1479,N,Tinashe,1,476,2025-07-21,1061,17.68,false,2210000,2,2024,winter
e0zFkeH9PAM,108630,2238,206,H,Tiny Desk (Home) Concert,1,1530,2025-07-21,949,15.82,false,1,3,2021,spring
9S53BdCfsjw,2796380,65834,2836,H,Tiwa Savage,1,1740,2025-07-21,959,15.98,false,1520000,8,2020,summer
V71cl130ARg,5133745,131861,6797,N,Tobe Nwigwe,1,2111,2025-07-21,972,16.2,false,699000,8,2019,summer
abb3ObvdBus,2223721,46957,10825,N,Tokischa,1,968,2025-07-21,1008,16.8,true,2220000,10,2022,autumn
TZUdt79HNsI,43497,2992,89,H,Tom Adams,1,1781,2025-07-21,1181,19.68,false,1780,7,2020,summer
Pd2wNvTlfE0,137223,3387,86,N,Tom Brosseau,1,4071,2025-07-21,1031,17.18,false,312,4,2014,spring
118zckalkJ0,579113,5664,447,N,Tom Jones,1,5940,2025-07-21,800,13.33,false,745000,3,2009,spring
3Qfw6pon9tA,520557,13019,868,H,Tom Jones,2,1460,2025-07-21,700,11.67,false,746000,6,2021,summer
IUMTaAQ43lY,26855823,286863,6995,N,Tom Misch,1,2555,2025-07-21,1045,17.42,false,631000,6,2018,summer
2eXGtT7E5aU,1205959,38281,1164,H,Tom Misch and Yussef Dayes,1,1789,2025-07-21,517,8.62,false,272000,7,2020,summer
mKJG57qnYdc,377184,7384,479,N,Tom Tom Club,1,5351,2025-07-21,938,15.63,false,84500,10,2010,autumn
NyK9DbPzReo,157187,3210,216,N,Tomberlin,1,2185,2025-07-21,748,12.47,false,8050,6,2019,summer
cnrSu6sH-Ug,1363999,32529,1591,H,Too $hort,1,1205,2025-07-21,1081,18.02,false,889000,2,2022,winter
SufUZu4h_m8,478572,14444,1019,H,Tori Amos,1,1220,2025-07-21,906,15.1,false,146000,2,2022,winter
hYnC7FCsNO8,1889745,38269,1443,N,Toro y Moi,1,2222,2025-07-21,832,13.87,false,138000,5,2019,spring
Q4awAmiZj50,116362,1449,83,N,Torres,1,3588,2025-07-21,1018,16.97,false,1150000,8,2015,summer
IDksWTzZQ2c,3244846,70838,3244,N,Tower of Power,1,2482,2025-07-21,1124,18.73,false,58500,8,2018,summer
vDcs3N__VJc,89860,2931,102,N,Tracy Silverman,1,3993,2025-07-21,1003,16.72,false,8530,7,2014,summer
PcoPedyXJVc,811344,5748,224,N,Trampled By Turtles,1,3929,2025-07-21,824,13.73,false,56800,9,2014,autumn
dYOXPzcoPeA,352420,4181,278,N,Trey Anastasio,1,3802,2025-07-21,797,13.28,false,34200,1,2015,winter
BvsPwwphxrg,906451,36353,2833,N,Trina,1,791,2025-07-21,908,15.13,false,266000,4,2023,spring
HdFP4P8ZkjA,121772,2915,183,N,Troker,1,2933,2025-07-21,1296,21.6,false,5560,5,2017,spring
cwYAeUpH1NM,1826646,25295,563,N,Trombone Shorty,1,4995,2025-07-21,772,12.87,false,39300,10,2011,autumn
592crJUBgGc,1519049,35420,1272,N,Trouble Funk,1,2557,2025-07-21,1104,18.4,false,5730,6,2018,summer
2C-WmZQABLQ,12579777,212511,7529,H,Trueno,1,983,2025-07-21,919,15.32,true,7080000,9,2022,autumn
_S80LFnceaE,32140,588,57,H,Trupa Trupa,1,1799,2025-07-21,894,14.9,false,2460,7,2020,summer
jHdCIBDsniI,83138,1710,101,H,Tufan Derince,1,1223,2025-07-21,1054,17.57,true,154000,1,2022,winter
XfJkMTVWu3U,2773769,70927,2730,H,Turnstile,1,1248,2025-07-21,1040,17.33,false,2e+05,1,2022,winter
NacFvfTlX1c,98396,1331,62,N,Turtle Island Quartet,1,5224,2025-07-21,1039,17.32,false,1380,2,2011,winter
0WyqHfJOj-I,2106337,40205,1143,N,Tuxedo,1,2874,2025-07-21,726,12.1,false,703000,7,2017,summer
iH7j8ZzW8QY,432723,3517,206,N,Tweedy,1,3910,2025-07-21,980,16.33,false,38800,9,2014,autumn
Y_-I2y1YPsM,3763779,70033,2882,H,Ty Dolla $ign,1,1682,2025-07-21,926,15.43,false,3750000,10,2020,autumn
tZWZ82Em-Q8,2020921,59343,3605,N,Tye Tribbett,1,809,2025-07-21,1124,18.73,false,473000,3,2023,spring
lkDYKk9k-2E,8306470,61225,1749,N,Tyler Childers,1,2606,2025-07-21,581,9.68,false,781000,4,2018,spring
N1w-hDiJ4dM,39064233,822600,16178,N,"Tyler, The Creator",1,2731,2025-07-21,1484,24.73,false,7490000,12,2017,winter
nDdO60XcqPQ,335222,4390,121,N,Typhoon,1,4238,2025-07-21,813,13.55,false,180000,10,2013,autumn
0D0yLOK7z30,187796,3285,204,N,Tōth,1,1873,2025-07-21,964,16.07,false,461000,4,2020,spring
1Wg2huulil4,880925,22374,747,N,Unknown Mortal Orchestra,1,735,2025-07-21,1036,17.27,false,218000,6,2023,summer
tQ8a6hBoiFQ,99644,1333,55,N,Until The Ribbon Breaks,1,3759,2025-07-21,848,14.13,false,33900,2,2015,winter
up8ODGFWgFg,29212856,575149,29946,N,Usher,1,1072,2025-07-21,1487,24.78,false,8720000,6,2022,summer
